League;Date;Get;Pay;Value;Confidence
Phrecia;2025-04-17;Timeless Templar Emblem;Chaos Orb;64;High
Phrecia;2025-04-18;Timeless Templar Emblem;Chaos Orb;74;High
Phrecia;2025-04-19;Timeless Templar Emblem;Chaos Orb;110.00004;High
Phrecia;2025-04-20;Timeless Templar Emblem;Chaos Orb;110.00004;High
Phrecia;2025-04-21;Timeless Templar Emblem;Chaos Orb;83.00004;High
Phrecia;2025-04-22;Timeless Templar Emblem;Chaos Orb;84.03754;High
Phrecia;2025-04-23;Timeless Templar Emblem;Chaos Orb;19.42896;Medium
Phrecia;2025-02-21;Chaos Orb;Orb of Binding;9;Low
Phrecia;2025-02-22;Chaos Orb;Orb of Binding;9;Low
Phrecia;2025-02-23;Chaos Orb;Orb of Binding;9;Low
Phrecia;2025-02-24;Chaos Orb;Orb of Binding;15;Low
Phrecia;2025-02-25;Chaos Orb;Orb of Binding;30;Low
Phrecia;2025-02-26;Chaos Orb;Orb of Binding;30;Low
Phrecia;2025-02-27;Chaos Orb;Orb of Binding;30;Low
Phrecia;2025-02-28;Chaos Orb;Orb of Binding;30;Low
Phrecia;2025-03-01;Chaos Orb;Orb of Binding;30;Low
Phrecia;2025-03-02;Chaos Orb;Orb of Binding;30;Low
Phrecia;2025-03-03;Chaos Orb;Orb of Binding;30;Low
Phrecia;2025-03-04;Chaos Orb;Orb of Binding;30;Low
Phrecia;2025-03-05;Chaos Orb;Orb of Binding;30;Low
Phrecia;2025-03-06;Chaos Orb;Orb of Binding;30;Low
Phrecia;2025-03-07;Chaos Orb;Orb of Binding;30;Low
Phrecia;2025-03-08;Chaos Orb;Orb of Binding;30;Low
Phrecia;2025-03-09;Chaos Orb;Orb of Binding;30;Low
Phrecia;2025-03-10;Chaos Orb;Orb of Binding;30;Low
Phrecia;2025-03-24;Chaos Orb;Orb of Binding;40;Low
Phrecia;2025-03-25;Chaos Orb;Orb of Binding;40;Low
Phrecia;2025-04-11;Chaos Orb;Orb of Binding;48.5;Low
Phrecia;2025-04-12;Chaos Orb;Orb of Binding;39;Low
Phrecia;2025-04-13;Chaos Orb;Orb of Binding;39;Low
Phrecia;2025-04-14;Chaos Orb;Orb of Binding;39;Low
Phrecia;2025-02-21;Eldritch Chaos Orb;Chaos Orb;17.4;High
Phrecia;2025-02-22;Eldritch Chaos Orb;Chaos Orb;15;High
Phrecia;2025-02-23;Eldritch Chaos Orb;Chaos Orb;24.5;High
Phrecia;2025-02-24;Eldritch Chaos Orb;Chaos Orb;28.9;High
Phrecia;2025-02-25;Eldritch Chaos Orb;Chaos Orb;32.4;High
Phrecia;2025-02-26;Eldritch Chaos Orb;Chaos Orb;34;High
Phrecia;2025-02-27;Eldritch Chaos Orb;Chaos Orb;35.05;High
Phrecia;2025-02-28;Eldritch Chaos Orb;Chaos Orb;40.2;High
Phrecia;2025-03-01;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-03-02;Eldritch Chaos Orb;Chaos Orb;45;High
Phrecia;2025-03-03;Eldritch Chaos Orb;Chaos Orb;45;High
Phrecia;2025-03-04;Eldritch Chaos Orb;Chaos Orb;45.1;High
Phrecia;2025-03-05;Eldritch Chaos Orb;Chaos Orb;45;High
Phrecia;2025-03-06;Eldritch Chaos Orb;Chaos Orb;44;High
Phrecia;2025-03-07;Eldritch Chaos Orb;Chaos Orb;42;High
Phrecia;2025-03-08;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-03-09;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-03-10;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-03-11;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-03-12;Eldritch Chaos Orb;Chaos Orb;39;High
Phrecia;2025-03-13;Eldritch Chaos Orb;Chaos Orb;38;High
Phrecia;2025-03-14;Eldritch Chaos Orb;Chaos Orb;37;High
Phrecia;2025-03-15;Eldritch Chaos Orb;Chaos Orb;38;High
Phrecia;2025-03-16;Eldritch Chaos Orb;Chaos Orb;38;High
Phrecia;2025-03-17;Eldritch Chaos Orb;Chaos Orb;38;High
Phrecia;2025-03-18;Eldritch Chaos Orb;Chaos Orb;38;High
Phrecia;2025-03-19;Eldritch Chaos Orb;Chaos Orb;38;High
Phrecia;2025-03-20;Eldritch Chaos Orb;Chaos Orb;38;High
Phrecia;2025-03-21;Eldritch Chaos Orb;Chaos Orb;39.6;High
Phrecia;2025-03-22;Eldritch Chaos Orb;Chaos Orb;40.08786;High
Phrecia;2025-03-23;Eldritch Chaos Orb;Chaos Orb;45;High
Phrecia;2025-03-24;Eldritch Chaos Orb;Chaos Orb;45;High
Phrecia;2025-03-25;Eldritch Chaos Orb;Chaos Orb;45.56259;High
Phrecia;2025-03-26;Eldritch Chaos Orb;Chaos Orb;44.99952;High
Phrecia;2025-03-27;Eldritch Chaos Orb;Chaos Orb;43.32792;High
Phrecia;2025-03-28;Eldritch Chaos Orb;Chaos Orb;43;High
Phrecia;2025-03-29;Eldritch Chaos Orb;Chaos Orb;43;High
Phrecia;2025-03-30;Eldritch Chaos Orb;Chaos Orb;42;High
Phrecia;2025-03-31;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-04-01;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-04-02;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-04-03;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-04-04;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-04-05;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-04-06;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-04-07;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-04-08;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-04-09;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-04-10;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-04-11;Eldritch Chaos Orb;Chaos Orb;40;High
Phrecia;2025-04-12;Eldritch Chaos Orb;Chaos Orb;38.5;High
Phrecia;2025-04-13;Eldritch Chaos Orb;Chaos Orb;38.3;High
Phrecia;2025-04-14;Eldritch Chaos Orb;Chaos Orb;38;High
Phrecia;2025-04-15;Eldritch Chaos Orb;Chaos Orb;38;High
Phrecia;2025-04-16;Eldritch Chaos Orb;Chaos Orb;38.8892;High
Phrecia;2025-04-17;Eldritch Chaos Orb;Chaos Orb;37;High
Phrecia;2025-04-18;Eldritch Chaos Orb;Chaos Orb;35;High
Phrecia;2025-04-19;Eldritch Chaos Orb;Chaos Orb;35;High
Phrecia;2025-04-20;Eldritch Chaos Orb;Chaos Orb;35;High
Phrecia;2025-04-21;Eldritch Chaos Orb;Chaos Orb;34.49964;High
Phrecia;2025-04-22;Eldritch Chaos Orb;Chaos Orb;35;High
Phrecia;2025-04-23;Eldritch Chaos Orb;Chaos Orb;33.89964;High
Phrecia;2025-02-21;Niko's Memory;Chaos Orb;7.5;Medium
Phrecia;2025-02-22;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-02-23;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-02-24;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-02-25;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-02-26;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-02-27;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-02-28;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-01;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-02;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-03;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-04;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-05;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-06;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-07;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-08;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-09;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-10;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-11;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-12;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-13;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-14;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-15;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-16;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-17;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-18;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-19;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-20;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-21;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-22;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-23;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-24;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-25;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-26;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-27;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-28;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-29;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-30;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-03-31;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-01;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-02;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-03;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-04;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-05;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-06;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-07;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-08;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-09;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-10;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-11;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-12;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-13;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-14;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-15;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-16;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-17;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-18;Niko's Memory;Chaos Orb;5;High
Phrecia;2025-04-19;Niko's Memory;Chaos Orb;7.9;High
Phrecia;2025-04-20;Niko's Memory;Chaos Orb;10;High
Phrecia;2025-04-21;Niko's Memory;Chaos Orb;10;High
Phrecia;2025-04-22;Niko's Memory;Chaos Orb;10;High
Phrecia;2025-04-23;Niko's Memory;Chaos Orb;7;High
Phrecia;2025-02-21;Fragment of Enslavement;Chaos Orb;12;Low
Phrecia;2025-02-22;Fragment of Enslavement;Chaos Orb;24.6;High
Phrecia;2025-02-23;Fragment of Enslavement;Chaos Orb;24;High
Phrecia;2025-02-24;Fragment of Enslavement;Chaos Orb;18;High
Phrecia;2025-02-25;Fragment of Enslavement;Chaos Orb;17.75;High
Phrecia;2025-02-26;Fragment of Enslavement;Chaos Orb;19;High
Phrecia;2025-02-27;Fragment of Enslavement;Chaos Orb;16.1;High
Phrecia;2025-02-28;Fragment of Enslavement;Chaos Orb;17;High
Phrecia;2025-03-01;Fragment of Enslavement;Chaos Orb;17.35;High
Phrecia;2025-03-02;Fragment of Enslavement;Chaos Orb;16.1;High
Phrecia;2025-03-03;Fragment of Enslavement;Chaos Orb;17;High
Phrecia;2025-03-04;Fragment of Enslavement;Chaos Orb;15;High
Phrecia;2025-03-05;Fragment of Enslavement;Chaos Orb;15;High
Phrecia;2025-03-06;Fragment of Enslavement;Chaos Orb;17;High
Phrecia;2025-03-07;Fragment of Enslavement;Chaos Orb;17;High
Phrecia;2025-03-08;Fragment of Enslavement;Chaos Orb;19;High
Phrecia;2025-03-09;Fragment of Enslavement;Chaos Orb;20;High
Phrecia;2025-03-10;Fragment of Enslavement;Chaos Orb;19.495;High
Phrecia;2025-03-11;Fragment of Enslavement;Chaos Orb;19.81;High
Phrecia;2025-03-12;Fragment of Enslavement;Chaos Orb;19;High
Phrecia;2025-03-13;Fragment of Enslavement;Chaos Orb;18.5;High
Phrecia;2025-03-14;Fragment of Enslavement;Chaos Orb;17.5;High
Phrecia;2025-03-15;Fragment of Enslavement;Chaos Orb;15.4;High
Phrecia;2025-03-16;Fragment of Enslavement;Chaos Orb;15;High
Phrecia;2025-03-17;Fragment of Enslavement;Chaos Orb;15;High
Phrecia;2025-03-18;Fragment of Enslavement;Chaos Orb;15;High
Phrecia;2025-03-19;Fragment of Enslavement;Chaos Orb;10;High
Phrecia;2025-03-20;Fragment of Enslavement;Chaos Orb;15;High
Phrecia;2025-03-21;Fragment of Enslavement;Chaos Orb;15;High
Phrecia;2025-03-22;Fragment of Enslavement;Chaos Orb;15;High
Phrecia;2025-03-23;Fragment of Enslavement;Chaos Orb;15;High
Phrecia;2025-03-24;Fragment of Enslavement;Chaos Orb;15;High
Phrecia;2025-03-25;Fragment of Enslavement;Chaos Orb;13;High
Phrecia;2025-03-26;Fragment of Enslavement;Chaos Orb;15;High
Phrecia;2025-03-27;Fragment of Enslavement;Chaos Orb;15;High
Phrecia;2025-03-28;Fragment of Enslavement;Chaos Orb;12.9;High
Phrecia;2025-03-29;Fragment of Enslavement;Chaos Orb;5.6;High
Phrecia;2025-03-30;Fragment of Enslavement;Chaos Orb;11.4;High
Phrecia;2025-03-31;Fragment of Enslavement;Chaos Orb;20;High
Phrecia;2025-04-01;Fragment of Enslavement;Chaos Orb;22;High
Phrecia;2025-04-02;Fragment of Enslavement;Chaos Orb;23.6858;High
Phrecia;2025-04-03;Fragment of Enslavement;Chaos Orb;7;High
Phrecia;2025-04-04;Fragment of Enslavement;Chaos Orb;6.5;High
Phrecia;2025-04-05;Fragment of Enslavement;Chaos Orb;7.5;High
Phrecia;2025-04-06;Fragment of Enslavement;Chaos Orb;4.4;High
Phrecia;2025-04-07;Fragment of Enslavement;Chaos Orb;15;High
Phrecia;2025-04-08;Fragment of Enslavement;Chaos Orb;15.8;High
Phrecia;2025-04-09;Fragment of Enslavement;Chaos Orb;10;High
Phrecia;2025-04-10;Fragment of Enslavement;Chaos Orb;10;High
Phrecia;2025-04-11;Fragment of Enslavement;Chaos Orb;10;High
Phrecia;2025-04-12;Fragment of Enslavement;Chaos Orb;11.8;High
Phrecia;2025-04-13;Fragment of Enslavement;Chaos Orb;10;High
Phrecia;2025-04-14;Fragment of Enslavement;Chaos Orb;11;High
Phrecia;2025-04-15;Fragment of Enslavement;Chaos Orb;12;High
Phrecia;2025-04-16;Fragment of Enslavement;Chaos Orb;16;High
Phrecia;2025-04-17;Fragment of Enslavement;Chaos Orb;20;High
Phrecia;2025-04-18;Fragment of Enslavement;Chaos Orb;20.2;High
Phrecia;2025-04-19;Fragment of Enslavement;Chaos Orb;18.005;High
Phrecia;2025-04-20;Fragment of Enslavement;Chaos Orb;14.015;Medium
Phrecia;2025-04-21;Fragment of Enslavement;Chaos Orb;16.01;Medium
Phrecia;2025-04-22;Fragment of Enslavement;Chaos Orb;18.005;High
Phrecia;2025-04-23;Fragment of Enslavement;Chaos Orb;20;High
Phrecia;2025-02-21;Fragment of Purification;Chaos Orb;20;Low
Phrecia;2025-02-22;Fragment of Purification;Chaos Orb;20.65;Low
Phrecia;2025-02-23;Fragment of Purification;Chaos Orb;20;High
Phrecia;2025-02-24;Fragment of Purification;Chaos Orb;17.6;High
Phrecia;2025-02-25;Fragment of Purification;Chaos Orb;16.6;High
Phrecia;2025-02-26;Fragment of Purification;Chaos Orb;16.5;High
Phrecia;2025-02-27;Fragment of Purification;Chaos Orb;15;High
Phrecia;2025-02-28;Fragment of Purification;Chaos Orb;17.5;High
Phrecia;2025-03-01;Fragment of Purification;Chaos Orb;18;High
Phrecia;2025-03-02;Fragment of Purification;Chaos Orb;18;High
Phrecia;2025-03-03;Fragment of Purification;Chaos Orb;18;High
Phrecia;2025-03-04;Fragment of Purification;Chaos Orb;18;High
Phrecia;2025-03-05;Fragment of Purification;Chaos Orb;18;High
Phrecia;2025-03-06;Fragment of Purification;Chaos Orb;19;High
Phrecia;2025-03-07;Fragment of Purification;Chaos Orb;19;High
Phrecia;2025-03-08;Fragment of Purification;Chaos Orb;19.9;High
Phrecia;2025-03-09;Fragment of Purification;Chaos Orb;19;High
Phrecia;2025-03-10;Fragment of Purification;Chaos Orb;19;High
Phrecia;2025-03-11;Fragment of Purification;Chaos Orb;17.4;High
Phrecia;2025-03-12;Fragment of Purification;Chaos Orb;18.01818;High
Phrecia;2025-03-13;Fragment of Purification;Chaos Orb;10.6;High
Phrecia;2025-03-14;Fragment of Purification;Chaos Orb;13.23636;High
Phrecia;2025-03-15;Fragment of Purification;Chaos Orb;15.9;High
Phrecia;2025-03-16;Fragment of Purification;Chaos Orb;16;High
Phrecia;2025-03-17;Fragment of Purification;Chaos Orb;16;High
Phrecia;2025-03-18;Fragment of Purification;Chaos Orb;17.6;High
Phrecia;2025-03-19;Fragment of Purification;Chaos Orb;17.5;High
Phrecia;2025-03-20;Fragment of Purification;Chaos Orb;16.3;High
Phrecia;2025-03-21;Fragment of Purification;Chaos Orb;16.8;High
Phrecia;2025-03-22;Fragment of Purification;Chaos Orb;17.11818;High
Phrecia;2025-03-23;Fragment of Purification;Chaos Orb;18.05455;High
Phrecia;2025-03-24;Fragment of Purification;Chaos Orb;18;High
Phrecia;2025-03-25;Fragment of Purification;Chaos Orb;15;High
Phrecia;2025-03-26;Fragment of Purification;Chaos Orb;15;High
Phrecia;2025-03-27;Fragment of Purification;Chaos Orb;13;High
Phrecia;2025-03-28;Fragment of Purification;Chaos Orb;15.91229;High
Phrecia;2025-03-29;Fragment of Purification;Chaos Orb;15.36771;High
Phrecia;2025-03-30;Fragment of Purification;Chaos Orb;13;High
Phrecia;2025-03-31;Fragment of Purification;Chaos Orb;10.4;High
Phrecia;2025-04-01;Fragment of Purification;Chaos Orb;18.72727;High
Phrecia;2025-04-02;Fragment of Purification;Chaos Orb;18.91818;High
Phrecia;2025-04-03;Fragment of Purification;Chaos Orb;21.74889;High
Phrecia;2025-04-04;Fragment of Purification;Chaos Orb;18.03636;High
Phrecia;2025-04-05;Fragment of Purification;Chaos Orb;18.45455;High
Phrecia;2025-04-06;Fragment of Purification;Chaos Orb;19;High
Phrecia;2025-04-07;Fragment of Purification;Chaos Orb;19;High
Phrecia;2025-04-08;Fragment of Purification;Chaos Orb;19;High
Phrecia;2025-04-09;Fragment of Purification;Chaos Orb;19.4;High
Phrecia;2025-04-10;Fragment of Purification;Chaos Orb;18.59091;High
Phrecia;2025-04-11;Fragment of Purification;Chaos Orb;18.59091;High
Phrecia;2025-04-12;Fragment of Purification;Chaos Orb;18.34546;High
Phrecia;2025-04-13;Fragment of Purification;Chaos Orb;21;High
Phrecia;2025-04-14;Fragment of Purification;Chaos Orb;21.41515;High
Phrecia;2025-04-15;Fragment of Purification;Chaos Orb;18.72727;High
Phrecia;2025-04-16;Fragment of Purification;Chaos Orb;18.72727;High
Phrecia;2025-04-17;Fragment of Purification;Chaos Orb;20;High
Phrecia;2025-04-18;Fragment of Purification;Chaos Orb;20;High
Phrecia;2025-04-19;Fragment of Purification;Chaos Orb;18.18182;High
Phrecia;2025-04-20;Fragment of Purification;Chaos Orb;16.36864;High
Phrecia;2025-04-21;Fragment of Purification;Chaos Orb;18.18182;High
Phrecia;2025-04-22;Fragment of Purification;Chaos Orb;18.18182;High
Phrecia;2025-04-23;Fragment of Purification;Chaos Orb;16.01;Medium
Phrecia;2025-02-21;Sacred Crystallised Lifeforce;Chaos Orb;60;Low
Phrecia;2025-02-22;Sacred Crystallised Lifeforce;Chaos Orb;44;Medium
Phrecia;2025-02-23;Sacred Crystallised Lifeforce;Chaos Orb;28;High
Phrecia;2025-02-24;Sacred Crystallised Lifeforce;Chaos Orb;27;High
Phrecia;2025-02-25;Sacred Crystallised Lifeforce;Chaos Orb;25;High
Phrecia;2025-02-26;Sacred Crystallised Lifeforce;Chaos Orb;24;High
Phrecia;2025-02-27;Sacred Crystallised Lifeforce;Chaos Orb;24;High
Phrecia;2025-02-28;Sacred Crystallised Lifeforce;Chaos Orb;25;High
Phrecia;2025-03-01;Sacred Crystallised Lifeforce;Chaos Orb;27.05;High
Phrecia;2025-03-02;Sacred Crystallised Lifeforce;Chaos Orb;30.8;High
Phrecia;2025-03-03;Sacred Crystallised Lifeforce;Chaos Orb;38.02;High
Phrecia;2025-03-04;Sacred Crystallised Lifeforce;Chaos Orb;39.6;High
Phrecia;2025-03-05;Sacred Crystallised Lifeforce;Chaos Orb;45;High
Phrecia;2025-03-06;Sacred Crystallised Lifeforce;Chaos Orb;45;High
Phrecia;2025-03-07;Sacred Crystallised Lifeforce;Chaos Orb;45;High
Phrecia;2025-03-08;Sacred Crystallised Lifeforce;Chaos Orb;48.99951;High
Phrecia;2025-03-09;Sacred Crystallised Lifeforce;Chaos Orb;49.66617;High
Phrecia;2025-03-10;Sacred Crystallised Lifeforce;Chaos Orb;60;High
Phrecia;2025-03-11;Sacred Crystallised Lifeforce;Chaos Orb;60;High
Phrecia;2025-03-12;Sacred Crystallised Lifeforce;Chaos Orb;60.92;High
Phrecia;2025-03-13;Sacred Crystallised Lifeforce;Chaos Orb;62.04;High
Phrecia;2025-03-14;Sacred Crystallised Lifeforce;Chaos Orb;65.6;High
Phrecia;2025-03-15;Sacred Crystallised Lifeforce;Chaos Orb;75;High
Phrecia;2025-03-16;Sacred Crystallised Lifeforce;Chaos Orb;77.4;High
Phrecia;2025-03-17;Sacred Crystallised Lifeforce;Chaos Orb;80;High
Phrecia;2025-03-18;Sacred Crystallised Lifeforce;Chaos Orb;80;High
Phrecia;2025-03-19;Sacred Crystallised Lifeforce;Chaos Orb;109;High
Phrecia;2025-03-20;Sacred Crystallised Lifeforce;Chaos Orb;110;High
Phrecia;2025-03-21;Sacred Crystallised Lifeforce;Chaos Orb;110;High
Phrecia;2025-03-22;Sacred Crystallised Lifeforce;Chaos Orb;110;High
Phrecia;2025-03-23;Sacred Crystallised Lifeforce;Chaos Orb;110;High
Phrecia;2025-03-24;Sacred Crystallised Lifeforce;Chaos Orb;110.9979;High
Phrecia;2025-03-25;Sacred Crystallised Lifeforce;Chaos Orb;112;High
Phrecia;2025-03-26;Sacred Crystallised Lifeforce;Chaos Orb;117.5;High
Phrecia;2025-03-27;Sacred Crystallised Lifeforce;Chaos Orb;120;High
Phrecia;2025-03-28;Sacred Crystallised Lifeforce;Chaos Orb;120.144;High
Phrecia;2025-03-29;Sacred Crystallised Lifeforce;Chaos Orb;126.26667;High
Phrecia;2025-03-30;Sacred Crystallised Lifeforce;Chaos Orb;137.9;High
Phrecia;2025-03-31;Sacred Crystallised Lifeforce;Chaos Orb;137.6;High
Phrecia;2025-04-01;Sacred Crystallised Lifeforce;Chaos Orb;146.829;High
Phrecia;2025-04-02;Sacred Crystallised Lifeforce;Chaos Orb;157;High
Phrecia;2025-04-03;Sacred Crystallised Lifeforce;Chaos Orb;158;High
Phrecia;2025-04-04;Sacred Crystallised Lifeforce;Chaos Orb;161.16;High
Phrecia;2025-04-05;Sacred Crystallised Lifeforce;Chaos Orb;207.63786;High
Phrecia;2025-04-06;Sacred Crystallised Lifeforce;Chaos Orb;227.43999;High
Phrecia;2025-04-07;Sacred Crystallised Lifeforce;Chaos Orb;235.2;High
Phrecia;2025-04-08;Sacred Crystallised Lifeforce;Chaos Orb;278.4;High
Phrecia;2025-04-09;Sacred Crystallised Lifeforce;Chaos Orb;281.6;High
Phrecia;2025-04-10;Sacred Crystallised Lifeforce;Chaos Orb;272;High
Phrecia;2025-04-11;Sacred Crystallised Lifeforce;Chaos Orb;261.8;High
Phrecia;2025-04-12;Sacred Crystallised Lifeforce;Chaos Orb;229.5;High
Phrecia;2025-04-13;Sacred Crystallised Lifeforce;Chaos Orb;225;High
Phrecia;2025-04-14;Sacred Crystallised Lifeforce;Chaos Orb;223.5;High
Phrecia;2025-04-15;Sacred Crystallised Lifeforce;Chaos Orb;217.5;High
Phrecia;2025-04-16;Sacred Crystallised Lifeforce;Chaos Orb;210;High
Phrecia;2025-04-17;Sacred Crystallised Lifeforce;Chaos Orb;202.95;High
Phrecia;2025-04-18;Sacred Crystallised Lifeforce;Chaos Orb;195;High
Phrecia;2025-04-19;Sacred Crystallised Lifeforce;Chaos Orb;180;High
Phrecia;2025-04-20;Sacred Crystallised Lifeforce;Chaos Orb;180;High
Phrecia;2025-04-21;Sacred Crystallised Lifeforce;Chaos Orb;180;High
Phrecia;2025-04-22;Sacred Crystallised Lifeforce;Chaos Orb;181.8;High
Phrecia;2025-04-23;Sacred Crystallised Lifeforce;Chaos Orb;180;High
Phrecia;2025-02-21;The Maven's Writ;Chaos Orb;165.419;Low
Phrecia;2025-02-22;The Maven's Writ;Chaos Orb;94.5;High
Phrecia;2025-02-23;The Maven's Writ;Chaos Orb;59;High
Phrecia;2025-02-24;The Maven's Writ;Chaos Orb;44;High
Phrecia;2025-02-25;The Maven's Writ;Chaos Orb;45;High
Phrecia;2025-02-26;The Maven's Writ;Chaos Orb;41;High
Phrecia;2025-02-27;The Maven's Writ;Chaos Orb;48;High
Phrecia;2025-02-28;The Maven's Writ;Chaos Orb;60;High
Phrecia;2025-03-01;The Maven's Writ;Chaos Orb;54.855;High
Phrecia;2025-03-02;The Maven's Writ;Chaos Orb;47.99976;High
Phrecia;2025-03-03;The Maven's Writ;Chaos Orb;50;High
Phrecia;2025-03-04;The Maven's Writ;Chaos Orb;50;High
Phrecia;2025-03-05;The Maven's Writ;Chaos Orb;50;High
Phrecia;2025-03-06;The Maven's Writ;Chaos Orb;52.65;High
Phrecia;2025-03-07;The Maven's Writ;Chaos Orb;50;High
Phrecia;2025-03-08;The Maven's Writ;Chaos Orb;52.4;High
Phrecia;2025-03-09;The Maven's Writ;Chaos Orb;65;High
Phrecia;2025-03-10;The Maven's Writ;Chaos Orb;67.1;High
Phrecia;2025-03-11;The Maven's Writ;Chaos Orb;70;High
Phrecia;2025-03-12;The Maven's Writ;Chaos Orb;75;High
Phrecia;2025-03-13;The Maven's Writ;Chaos Orb;77.92143;High
Phrecia;2025-03-14;The Maven's Writ;Chaos Orb;79.17857;High
Phrecia;2025-03-15;The Maven's Writ;Chaos Orb;82.8;High
Phrecia;2025-03-16;The Maven's Writ;Chaos Orb;95;High
Phrecia;2025-03-17;The Maven's Writ;Chaos Orb;95;High
Phrecia;2025-03-18;The Maven's Writ;Chaos Orb;95;High
Phrecia;2025-03-19;The Maven's Writ;Chaos Orb;95;High
Phrecia;2025-03-20;The Maven's Writ;Chaos Orb;96.4;High
Phrecia;2025-03-21;The Maven's Writ;Chaos Orb;100;High
Phrecia;2025-03-22;The Maven's Writ;Chaos Orb;100;High
Phrecia;2025-03-23;The Maven's Writ;Chaos Orb;100;High
Phrecia;2025-03-24;The Maven's Writ;Chaos Orb;100;High
Phrecia;2025-03-25;The Maven's Writ;Chaos Orb;100;High
Phrecia;2025-03-26;The Maven's Writ;Chaos Orb;100;High
Phrecia;2025-03-27;The Maven's Writ;Chaos Orb;102.00051;High
Phrecia;2025-03-28;The Maven's Writ;Chaos Orb;105;High
Phrecia;2025-03-29;The Maven's Writ;Chaos Orb;105;High
Phrecia;2025-03-30;The Maven's Writ;Chaos Orb;101.10008;High
